#
# Output from LIGHT
#
# Phase versus MJY
  -1.1972829937074      3.1051E+16  1.9580E+12
  -1.1188165162659      3.0151E+16  1.9016E+12
  -1.1015485503802      3.1441E+16  1.9812E+12
  -1.0842721426855      3.1698E+16  1.9987E+12
  -1.0669619991807      3.2356E+16  2.0410E+12
  -1.0496940332950      3.2691E+16  2.0605E+12
  -1.0323923237427      3.2096E+16  2.0225E+12
  -1.0151159160479      3.1535E+16  1.9891E+12
 -0.99782264437640      3.2330E+16  2.0382E+12
 -0.98056311244323      3.1198E+16  1.9658E+12
 -0.96326983684345      3.1855E+16  2.0115E+12
 -0.94598499912444      3.1895E+16  2.0101E+12
 -0.92870859535797      3.0042E+16  1.9009E+12
 -0.91141532368644      3.3122E+16  2.0875E+12
 -0.89411361413412      3.0719E+16  1.9380E+12
 -0.87684564432018      3.2631E+16  2.0573E+12
 -0.85921493991070      3.3138E+16  2.0878E+12
 -0.84227596888217      3.2005E+16  2.0189E+12
 -0.82497425932985      3.0766E+16  1.9531E+12
 -0.80758819061099      2.9560E+16  1.8689E+12
 -0.79035396839192      3.1357E+16  1.9765E+12
 -0.77306913067291      3.1161E+16  9.5906E+12
 -0.75578428902566      3.1808E+16  2.0021E+12
 -0.73850788525918      3.2083E+16  2.0205E+12
 -0.72120617570687      3.2858E+16  2.0697E+12
 -0.70390446615456      3.1631E+16  1.9972E+12
 -0.68664493814964      3.1000E+16  1.9531E+12
 -0.66934322859733      3.0949E+16  1.9492E+12
 -0.65207526271163      3.2388E+16  2.0387E+12
 -0.63476511527854      3.1140E+16  1.9672E+12
 -0.61738748444046      3.0660E+16  1.9300E+12
 -0.60015326222138      3.1426E+16  1.9852E+12
 -0.58285155266907      3.0953E+16  1.9538E+12
 -0.56546548395021      3.0871E+16  1.9481E+12
 -0.54822282777860      3.0243E+16  1.9075E+12
 -0.53093799005960      3.0610E+16  1.9294E+12
 -0.51366158629312      3.1039E+16  1.9561E+12
 -0.49637674857412      3.0382E+16  1.9152E+12
 -0.47909191085511      3.1422E+16  1.9812E+12
 -0.46181551101689      3.1109E+16  1.9589E+12
 -0.44452223541710      3.0978E+16  1.9529E+12
 -0.42550806817400      3.1481E+16  1.9861E+12
 -0.40824010228830      3.8020E+16  2.3943E+12
 -0.39096370245008      3.0911E+16  1.9512E+12
 -0.37367886473107      3.1263E+16  1.9723E+12
 -0.35638559305954      3.1561E+16  1.9903E+12
 -0.33911762717384      3.1145E+16  1.9628E+12
 -0.32149536064515      3.1733E+16  2.0004E+12
 -0.30453107990253      3.1384E+16  1.9780E+12
 -0.28721249851690      3.0884E+16  1.9500E+12
 -0.26996984234530      3.1983E+16  2.0150E+12
 -0.25266813279298      3.1921E+16  2.0116E+12
 -0.23540860085982      3.0132E+16  1.9003E+12
 -0.21812376314081      3.2143E+16  2.0248E+12
 -0.20083892542181      3.1669E+16  1.9942E+12
 -0.18355408770281      3.2343E+16  2.0385E+12
 -0.16628612574536      3.2405E+16  2.0425E+12
 -0.14900128802636      3.1824E+16  2.0073E+12
 -0.13171645030735      3.1826E+16  2.0057E+12
 -0.11444005046913      3.3413E+16  2.1056E+12
  1.43737452805026E-02  3.2088E+16  2.0250E+12
  3.16332732854177E-02  3.2819E+16  2.0683E+12
  4.89096731236423E-02  3.2126E+16  2.0273E+12
  6.61860729618669E-02  3.1644E+16  1.9929E+12
  8.34877825141808E-02  3.2138E+16  2.0255E+12
  0.10075574839988      3.2222E+16  2.0311E+12
  0.11804058219063      3.2770E+16  2.0681E+12
  0.15263556734273      3.2541E+16  2.0518E+12
  0.17000476030003      3.2097E+16  2.0252E+12
  0.18725585435242      3.2410E+16  2.0420E+12
  0.20453225419064      3.3727E+16  2.1252E+12
  0.22182552586217      3.2626E+16  2.0567E+12
  0.23910192570040      3.1851E+16  2.0078E+12
  0.25637832946687      3.1726E+16  2.0021E+12
  0.27369690692425      3.3018E+16  2.0767E+12
  0.29095643492916      3.1768E+16  2.0049E+12
  0.30824127264817      3.1846E+16  2.0063E+12
  0.32551767248639      3.1458E+16  1.9876E+12
  0.34280251020540      3.0783E+16  1.9430E+12
  0.36075376766300      3.1655E+16  1.9972E+12
  0.37804703933454      3.2522E+16  2.0479E+12
  0.39531500522023      3.2642E+16  2.0577E+12
  0.41261671084429      3.1965E+16  2.0145E+12
  0.42990154856330      3.1901E+16  2.0127E+12
  0.44727917940138      3.2310E+16  2.0340E+12
  0.46452183557299      3.1524E+16  1.9900E+12
  0.48180666936374      3.1749E+16  2.0017E+12
  0.49909994496352      3.2410E+16  2.0436E+12
  0.51636790692097      3.1936E+16  2.0144E+12
  0.53366117859250      3.2013E+16  2.0178E+12
  0.55095445026404      3.2994E+16  2.0799E+12
  0.56823085010226      3.1272E+16  1.9721E+12
  0.58549881598796      3.1674E+16  1.9939E+12
  0.60280895949280      3.2323E+16  2.0392E+12
  0.62007692537850      3.2494E+16  2.0466E+12
  0.63735332128847      3.2273E+16  2.0360E+12
  0.65463815900747      3.3951E+16  2.1392E+12
  0.67192299279823      3.2055E+16  2.0199E+12
  0.68919939656470      3.1581E+16  1.9902E+12
  0.70703255118914      3.2790E+16  2.0651E+12
  0.72427521128900      3.1441E+16  1.9826E+12
  0.74156004507975      3.1751E+16  2.0023E+12
  0.75886175463207      3.1419E+16  1.9790E+12
  0.77612971658951      3.2138E+16  2.0257E+12
  0.79340611249949      3.2196E+16  2.0305E+12
  0.81071625993258      3.2693E+16  2.0623E+12
  0.82800952767586      3.2073E+16  2.0244E+12
